1404840698 9.743652 1
1404840779 10.142526 1
1404840860 10.045660 1
1404841209 10.584595 1
1404841615 9.989584 1
1404898975 9.400015 1
1404900253 19.974530 1
1404920274 9.271710 1
1405074404 18.971892 1
1405423842 9.408926 1
1405434678 4.912673 1
1405439813 5.271509 1
1405440690 5.292820 1
1405452017 18.972995 1
1405454631 18.916714 1
1405500781 19.467546 1
1405508428 18.948074 1
1405515634 18.922891 1
1405536199 9.776380 1
1405538159 5.210636 1
1405538742 5.188367 1
1405544427 20.469248 1
1405587503 5.194404 1
1405610468 12.981358 1
1405681258 18.457489 1
1405932681 20.395410 1
1405968937 9.132798 1
1407421988 10.003514 1
1407422163 9.709422 1
1407422570 10.704803 1
1407422831 10.115565 1
1407423686 9.311955 1
1407426932 9.113779 1
1407427163 10.117455 1
1407427790 9.214695 1
1407483632 9.343014 1
1407484233 9.403262 1
1407485428 9.511030 1
1407486028 9.310189 1
1407486628 9.208357 1
1407487227 9.513875 1
1407487828 8.988684 1
1407488428 9.818407 1
1407490382 10.205478 1
1407490793 9.284563 1
1407496091 9.645168 0
1407497424 9.254081 1
1407498024 9.511452 1
1407498624 9.182599 1
1407499224 9.181423 1
1407500335 9.444069 1
1407500817 9.487137 1
1407501246 9.204555 1
1407501643 9.315697 1
1407502224 9.486191 1
1407502824 9.412768 1
1407503895 9.406676 1
1407504295 9.082836 1
1407504707 11.116725 1
1407505225 9.505052 1
1407505825 9.376683 1
1407506425 9.316601 1
1407531027 9.516274 1
1407531627 9.929979 1
1407532706 9.126331 1
1407533099 9.401149 1
1407533487 9.380330 1
1407534231 9.106388 1
1407534627 9.297316 1
1407585492 9.098092 1
1407600630 9.187877 1
1407601236 9.387354 1
1407601836 9.488737 1
1407602434 9.086567 1
1407603039 9.695807 1
1407603636 9.584300 1
1407604697 9.578307 1
1407606859 9.521596 1
1407607323 9.308356 1
1407607942 6.828689 1
1407608395 8.873637 1
1407610321 9.975811 1
1407610780 9.284974 1
1407611154 9.694399 1
1407611637 8.985233 1
1407612011 9.413139 1
1407614748 9.410012 1
1407615488 9.297765 1
1407616324 8.990209 1
1407617501 9.682422 1
1407677434 9.415347 1
1407678033 9.148405 1
1407678626 9.037038 1
1407679233 9.053268 1
1407680310 9.254391 1
1407680716 9.014209 1
1407681247 9.362087 1
1407681782 9.505730 1
1407682236 9.723667 1
1407697007 9.038138 1
1407697392 9.169609 1
1407698001 7.140567 1
1407698535 11.960173 1
1407699211 9.143657 1
1407700269 17.566865 1
1407700777 9.554733 1
1407760825 9.302506 1
1407761448 9.414368 1
1407762228 9.435245 1
1407763326 13.055901 1
1407763999 9.413019 1
1407765032 9.400929 1
1407765640 12.462422 1
1407766852 9.555383 1
1407767458 9.334025 1
1407768185 9.350160 1
1407768938 9.638835 1
1407769703 9.640058 1
1407770550 9.273281 1
1407771571 9.542242 1
1407772423 11.139908 1
1407773270 9.673140 1
1407773956 9.066140 1
1407774984 9.241104 1
1407775810 9.397892 1
1407776927 9.350272 1
1407777337 9.258937 1
1407777929 9.440530 1
1407778566 9.683290 1
1407794846 9.332061 1
1407795486 9.404747 1
1407796601 9.423839 1
1407797015 9.529727 1
1407797876 10.039413 1
1407798935 9.344712 1
1407799743 9.144520 1
1407800398 9.444899 1
1407801676 9.449101 1
1407802100 9.317682 1
1407802677 9.732344 1
1407818241 9.124074 1
1407850765 9.403252 1
1407851522 9.515495 1
1407852243 9.097443 1
1407853023 9.483360 1
1407853748 9.096126 1
1407854997 9.517780 1
1407855477 9.512335 1
1407856313 9.616237 1
1407857161 9.494648 1
1407857906 9.203689 1
1407858945 9.312767 1
1407860377 9.402624 1
1407861157 9.303364 1
1407861875 9.199557 1
1407862918 9.518216 1
1407870725 9.193400 1
1407871541 9.481031 1
1407921633 9.332640 1
1407922238 9.428401 1
1407922839 9.411796 1
1407923440 9.680965 1
1407924042 9.577026 1
1407925307 9.357093 1
1407925714 9.145811 1
1407926120 9.119605 1
1407926535 9.122295 1
1407927033 9.494949 1
1407927626 9.600016 1
1407928828 9.475986 1
1407929239 9.086676 1
1407929627 9.245279 1
1407930029 9.087964 1
1407930635 9.286326 1
1407931227 9.482865 1
1407938425 9.072297 1
1407939651 9.750972 1
1407940293 9.001007 1
1407940771 9.310560 1
1407941226 9.093568 1
1407941691 9.291866 1
1407942107 9.107290 1
1407945026 9.613195 1
1407945630 9.782590 1
1407949828 9.397791 1
1407950620 9.031626 1
1407951042 9.914200 1
1407951628 8.981463 1
1407952234 9.286815 1
1407952837 9.711923 1
1407958409 9.598022 1
1407958842 9.184628 1
1407959431 8.871151 1
1407976585 9.107422 1
1407977614 9.391073 1
1407978485 9.192092 1
1407979295 9.310827 1
1407980130 9.609953 1
1407981345 9.309761 1
1407981854 9.089919 1
1408026032 9.661474 1
1408026635 9.864573 1
1408027234 9.743858 1
1408027833 9.158135 1
1408028441 9.467180 1
1408029642 9.262293 1
1408030069 9.255297 1
1408030547 9.562400 1
1408031073 9.471370 1
1408031750 9.410795 1
1408032200 8.798424 1
1408033401 9.306905 1
1408033881 9.099932 1
1408034590 9.313751 1
1408035603 9.285458 1
1408036463 8.985098 1
1408039076 9.510517 1
1408040269 9.623296 1
1408040747 9.193570 1
1408041595 9.404434 1
