1404837122 25.337843 1
1404837629 18.884442 1
1404837805 19.345464 1
1404837971 17.043013 1
1404844053 18.651671 1
1404844886 17.463814 1
1404990509 16.388464 1
1404998071 18.454132 1
1404998417 16.965035 1
1405004688 17.450759 1
1405005024 17.987101 1
1405005440 17.455192 1
1405005798 17.471711 1
1405009183 43.967360 1
1405009987 74.185720 1
1405018341 275.280157 0
1405018617 272.379717 0
1405018889 272.692499 0
1405019162 194.904554 0
1405019411 81.184494 0
1405019492 272.580659 0
1405019764 272.348579 0
1405020037 261.642025 0
1405020351 17.022838 0
1405020368 271.984435 0
1405020640 272.179257 0
1405020912 272.872997 0
1405021185 271.963249 0
1405021511 272.150866 0
1405021783 272.566750 0
1405022055 272.177898 0
1405022328 272.971604 0
1405022601 272.683965 0
1405022926 272.180091 0
1405023198 272.341671 0
1405023470 272.390992 0
1405023743 272.558044 0
1405024015 272.171958 0
1405024341 272.250364 0
1405024613 271.865356 0
1405024885 272.375538 0
1405025157 271.974786 0
1405025429 272.877698 0
1405026000 272.076816 0
1405026272 272.786605 0
1405026545 271.871917 0
1405026817 272.085236 0
1405027089 272.362516 0
1405028286 17.452946 1
1405062604 16.951161 1
1405062920 17.472448 1
1405069493 17.477653 1
1405076626 17.970551 1
1405076944 18.978181 1
1405094206 18.460804 1
1405094529 17.469275 1
1405095882 41.421600 1
1405098285 68.487314 1
1405254897 17.956175 1
1405255231 17.918481 1
1405328939 84.531568 1
1405329320 17.488881 1
1405335660 14.053903 1
1405336031 17.002975 1
1405336356 16.976962 1
1405343031 19.463896 1
1405345261 15.894377 1
1405345625 18.017984 1
1405345948 16.968726 1
1405349367 16.967445 1
1405354312 18.011013 1
1405354640 17.543934 1
1405354956 18.018845 1
1405422920 18.029646 1
1405424216 17.469202 1
1405424522 17.452028 1
1405429434 56.994662 1
1405432916 17.938834 1
1405436620 20.956230 1
1405436936 18.052080 1
1405439569 15.125414 1
1405444098 17.445153 1
1405444429 17.966496 1
1405445094 14.166269 0
1405452258 17.489592 1
1405452572 16.983525 1
1405454877 18.983328 1
1405455192 17.452698 1
1405508722 54.418097 1
1405509077 17.488596 1
1405515865 16.948173 1
1405523095 16.986956 1
1405523410 17.467345 1
1405531938 17.455856 1
1405532331 17.949144 1
1405532632 17.968174 1
1405537549 17.973805 1
1405537890 17.970220 1
1405544670 17.980528 1
1405555647 17.483840 1
1405555962 24.482482 1
1405587716 17.980521 1
1405588045 17.480546 1
1405609413 17.452161 1
1405609722 18.979379 1
1405610646 17.455134 1
1405610952 17.467655 1
1405681455 17.988790 1
1405681768 17.511459 1
1405692384 17.473896 1
1405692716 17.488827 1
1405790837 13.030159 1
1405791271 22.647589 0
1405791321 13.342325 0
1405933271 17.469882 1
1405940675 19.435713 1
1405940994 20.963392 1
1405946358 17.462970 1
1405961344 15.356816 1
1406046429 15.976775 1
1407416666 15.624301 1
1407420436 16.356051 1
1407421807 15.457734 1
1407423544 18.441404 1
1407424079 15.259822 1
1407427403 15.343817 1
1407428070 14.651648 1
1407483896 14.992465 1
1407484500 15.168463 1
1407485698 15.756522 1
1407486292 15.094611 1
1407487035 14.839400 1
1407487536 16.665064 1
1407488073 14.880587 1
1407488795 14.674455 1
1407490638 14.702471 1
1407497761 16.321579 1
1407498286 15.429409 1
